scenario,governance_setting,governance_delta,governance_theta,governance_R_max,seed,run_length,cumulative_revenue,revenue_per_vehicle,fleet_utilization,unmet_demand_rate,service_rate,avg_unmet_demand,price_volatility,spatial_imbalance,demand_supply_mismatch,imbalance_persistence,persistence_demand_supply_mismatch,vehicle_concentration,oscillation_index,overload_frequency,low_idle_frequency,peak_unmet_demand,trips_served,avg_price,avg_idle_vehicles,avg_price_C,avg_price_A,avg_price_R1
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,40,500,50643.163354656484,633.039541933206,0.553225,0.34242903292322496,0.6575709670767751,9.964,2.346257586496778,0.091075,0.091075,0.004,0.004,8.799301212139483,0.296969696969697,0.546,0.058,41,9567,6.602392625374753,32.686,5.305759768605446,3.5378979345851547,6.2516682434029365
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,41,500,52076.49596745803,650.9561995932254,0.5687,0.34253736344749014,0.6574626365525098,10.222,2.1009947396461555,0.08963333333333333,0.08963333333333333,0.0,0.0,8.41082217031932,0.31313131313131315,0.504,0.096,39,9810,6.404784898310609,31.814,5.350188997100439,3.4345758948906924,6.282808280773316
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,42,500,51036.20400182674,637.9525500228343,0.541725,0.36363636363636365,0.6363636363636364,10.688,2.108478563037775,0.094825,0.094825,0.026,0.026,9.574701261537019,0.21212121212121213,0.564,0.036,41,9352,6.770963984003084,33.734,5.331015110286344,3.6481953768277764,8.674941667829923
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,43,500,53152.1120011998,664.4014000149975,0.55125,0.35483652609490285,0.6451634739050971,10.484,1.9262697029496854,0.09250416666666667,0.09250416666666667,0.002,0.002,8.870431008109836,0.23588709677419356,0.562,0.056,41,9531,6.624843213029355,32.852,5.770278814432049,3.6378371107971166,7.173714729546753
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,44,500,53867.79966043814,673.3474957554768,0.55065,0.363770151849622,0.636229848150378,10.876,1.7894834816995486,0.09285,0.09285,0.016,0.016,8.969085085827283,0.25903614457831325,0.574,0.056,45,9511,7.085304882746143,32.568,5.633503351316737,3.7159614066775246,9.943658196521154
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,45,500,51497.455079878,643.718188498475,0.57185,0.33880958793428495,0.661190412065715,10.064,2.172555229247271,0.08896666666666667,0.08896666666666667,0.002,0.002,8.476283695348439,0.2808080808080808,0.52,0.084,38,9820,6.507561923606612,31.782,5.2372283341406956,3.021931159167811,6.279854667855064
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,46,500,51473.4119792606,643.4176497407575,0.55095,0.36110171212018677,0.6388982878798133,10.672,1.9641735533019464,0.09292083333333333,0.09292083333333333,0.008,0.008,8.968115360157823,0.22874493927125505,0.566,0.054,38,9441,6.761380234288177,32.88,5.218248731118365,3.5398086106640654,8.732891364369184
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,47,500,52176.65547041593,652.2081933801991,0.55845,0.350187265917603,0.6498127340823969,10.472,1.8169299517151463,0.09144583333333334,0.09144583333333334,0.004,0.004,8.877262150618915,0.2909090909090909,0.564,0.066,47,9716,6.313739856914751,32.348,5.593379234991047,3.5476009146816,8.378232417743217
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,48,500,51701.72048164547,646.2715060205684,0.558175,0.3424713864711123,0.6575286135288877,9.994,1.868926972357843,0.09076666666666666,0.09076666666666666,0.002,0.002,9.02998063839073,0.2716297786720322,0.528,0.062,38,9594,6.629616195264215,32.612,5.330243207928846,3.0955276852772897,7.541424644025662
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,49,500,51306.15886085051,641.3269857606314,0.562425,0.35871862615587846,0.6412813738441215,10.862,1.7071505047121625,0.09149583333333333,0.09149583333333333,0.004,0.004,8.601982072956364,0.2751004016064257,0.56,0.088,47,9709,6.363999545274064,32.022,5.381781027808664,3.161204744913021,6.272335446138737
governance_repeated_demand_shocks,d1.0_t4.0_r10,1.0,4.0,10,50,500,53510.760212982,668.884502662275,0.551525,0.3553484602917342,0.6446515397082657,10.524,1.799800737537709,0.09244583333333334,0.09244583333333334,0.002,0.002,9.171793871358178,0.2931726907630522,0.572,0.056,40,9546,6.944455332594685,32.798,5.124178149106023,4.439306595928039,8.095249323739568
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,1,500,52742.021191411994,659.27526489265,0.546625,0.3602723105958479,0.6397276894041521,10.69,1.7021537362162529,0.093675,0.093675,0.004,0.004,8.702393040493217,0.29554655870445345,0.562,0.056,42,9491,6.87704050384297,33.16,5.342695766866668,2.956125984506156,7.548574562495695
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,2,500,50110.096506738955,626.3762063342369,0.541075,0.3552576746770385,0.6447423253229615,10.23,1.801084274869493,0.09417916666666666,0.09417916666666666,0.006,0.006,9.576724046984591,0.25303643724696356,0.572,0.054,39,9283,6.701398392574923,34.028,5.288145504367403,3.714873843373896,9.42240818965343
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,3,500,49966.03037584871,624.5753796981089,0.54875,0.3527863985966806,0.6472136014033194,10.458,1.700238983555909,0.0931375,0.0931375,0.004,0.004,9.170833782905932,0.31451612903225806,0.568,0.05,47,9593,6.219258424324204,33.284,5.168060206555538,4.120786864038875,8.604836441672264
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,4,500,54008.28478530701,675.1035598163377,0.5531,0.34491213731099307,0.6550878626890069,10.128,1.8633258796217491,0.0920375,0.0920375,0.002,0.002,9.304846170762998,0.2923387096774194,0.562,0.052,38,9618,6.763389412420458,33.088,5.432360448516588,3.744161208665876,6.777236868227325
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,5,500,49852.27174311951,623.1533967889939,0.559825,0.3474285714285714,0.6525714285714286,10.336,1.7055716255432791,0.09048333333333333,0.09048333333333333,0.0,0.0,8.906628034081415,0.2796780684104628,0.536,0.102,40,9707,5.949400914578619,32.054,5.403319559364954,3.708742321844358,6.207180363083269
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,6,500,54373.96645472537,679.6745806840671,0.55275,0.3578726571486569,0.6421273428513431,10.578,1.6964738450025505,0.09216666666666666,0.09216666666666666,0.002,0.002,8.513218706809464,0.3259109311740891,0.574,0.066,40,9490,7.224668627048096,32.654,5.371435300835879,3.3202987475574033,10.747465062103522
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,7,500,51901.173485816296,648.7646685727037,0.5541,0.35,0.65,10.248,1.973001977239035,0.0913375,0.0913375,0.004,0.004,8.979278415895951,0.3084677419354839,0.522,0.076,44,9516,6.878454240905007,32.482,5.25886508704119,4.195372180021189,8.560608048368932
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,8,500,50239.71839368293,627.9964799210367,0.544125,0.3559680611478878,0.6440319388521122,10.432,2.0373094111484478,0.09359166666666667,0.09359166666666667,0.002,0.002,9.46472357506098,0.2606060606060606,0.59,0.068,43,9437,6.682008551412082,33.49,4.9798966337570505,3.893987973900808,7.174571578932956
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,9,500,49576.99575442737,619.7124469303421,0.5514,0.35570243474742025,0.6442975652525798,10.548,1.7484362920334964,0.09260833333333333,0.09260833333333333,0.0,0.0,8.980665155507406,0.2686868686868687,0.568,0.05,39,9553,6.415696046930904,32.9,5.039612489818958,3.6681808470647663,7.301170971689646
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,10,500,49350.35845994029,616.8794807492536,0.561975,0.3434363981556821,0.656563601844318,10.13,1.6686344967363453,0.090125,0.090125,0.0,0.0,8.765700658892538,0.3299798792756539,0.556,0.088,43,9683,6.135216738041689,32.138,5.251541490837214,2.9163176371351023,6.632372897902248
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,11,500,52448.85442607121,655.6106803258901,0.566425,0.3509708413958764,0.6490291586041236,10.52,1.9560217827200235,0.089775,0.089775,0.006,0.006,8.517813283017245,0.3199195171026157,0.508,0.08,42,9727,6.685305691504549,31.502,5.454891535693506,3.1597173385935404,8.174421548796275
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,12,500,50608.35646968825,632.6044558711031,0.557125,0.34721845318860245,0.6527815468113976,10.236,1.6188271599358526,0.09145416666666667,0.09145416666666667,0.0,0.0,8.726948618003076,0.30628803245436104,0.542,0.06,36,9622,6.3085067140292175,32.672,5.446376628931934,2.8706864492580313,7.925818959460403
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,13,500,50833.344689231446,635.416808615393,0.5484,0.36298335123523096,0.637016648764769,10.814,2.0542739212250742,0.09388333333333333,0.09388333333333333,0.01,0.01,9.131376143483363,0.2796780684104628,0.576,0.058,40,9489,6.525015739760669,33.192,5.252361385599894,4.062674737393306,7.866891984315139
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,14,500,49975.50732355787,624.6938415444733,0.555175,0.34481350394772664,0.6551864960522733,10.132,1.6587687960242326,0.09124166666666667,0.09124166666666667,0.014,0.014,8.732758580430339,0.2560483870967742,0.56,0.06,39,9626,6.195618538957513,32.694,5.336713293693968,3.172969428298883,8.102176436644925
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,15,500,51534.69285447045,644.1836606808806,0.55805,0.3538727708277881,0.6461272291722119,10.636,1.8508898378597423,0.09186666666666667,0.09186666666666667,0.004,0.004,8.91195013149171,0.26961770623742454,0.55,0.052,39,9710,6.315508895781442,32.472,5.360019305877596,3.4051321026118666,7.950545615837578
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,16,500,50534.69151766021,631.6836439707527,0.54995,0.358098972417523,0.641901027582477,10.594,1.5698440680351085,0.0929,0.0929,0.006,0.006,9.26250856755834,0.2600806451612903,0.562,0.068,43,9495,6.438912571811995,32.968,5.24358474789515,3.6706357566202863,7.146232505577502
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,17,500,52383.688973612014,654.7961121701502,0.556375,0.34609880749574107,0.6539011925042589,10.158,1.9159605747581103,0.09075,0.09075,0.0,0.0,8.906673702240441,0.2606060606060606,0.53,0.072,42,9596,6.6637328505346325,32.416,5.303320968535695,3.6013182895076725,7.387021077485981
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,18,500,52541.23504820741,656.7654381025926,0.535,0.36287785528655453,0.6371221447134454,10.612,1.7984949432556505,0.09537916666666667,0.09537916666666667,0.008,0.008,9.619695544949048,0.23742454728370221,0.596,0.05,40,9316,6.934502292794582,34.128,5.247545636828249,4.675522613187539,7.23901178792867
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,19,500,50943.83395392001,636.7979244240001,0.558175,0.3650866899597864,0.6349133100402136,11.076,1.8588646245966591,0.09291666666666666,0.09291666666666666,0.002,0.002,8.952572425425089,0.26104417670682734,0.57,0.07,58,9631,6.279595841965157,32.522,5.418343049544152,3.3373582488440707,8.053811017834928
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,20,500,49549.78265829612,619.3722832287015,0.558775,0.34931781701444625,0.6506821829855538,10.446,2.021848796331414,0.09102083333333333,0.09102083333333333,0.002,0.002,8.625933716480956,0.2727272727272727,0.546,0.056,43,9729,6.054388232710924,32.12,5.4077113607150675,3.3222993725985277,6.836865298992393
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,21,500,49639.52391387221,620.4940489234026,0.5576,0.34667668556595393,0.653323314434046,10.15,1.8128945897572124,0.09115416666666666,0.09115416666666666,0.004,0.004,8.597400498390668,0.24444444444444444,0.528,0.09,53,9564,6.40091703610607,32.678,5.036797741022758,3.3867597354998393,7.74517211246509
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,22,500,50149.56274386706,626.8695342983383,0.55405,0.3420800874675413,0.6579199125324586,10.012,1.8665570223218866,0.0912875,0.0912875,0.008,0.008,9.066072409214511,0.26961770623742454,0.562,0.066,35,9628,6.1583337002367,32.828,5.415299480136944,3.7775662672566694,5.48062449935492
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,23,500,51105.29371988572,638.8161714985715,0.5478999999999999,0.36843163538873996,0.63156836461126,10.994,1.8316549779325555,0.0935875,0.0935875,0.0,0.0,9.023624662525469,0.29577464788732394,0.588,0.076,46,9423,6.489309232673125,32.848,5.235235496895837,4.094563202146222,7.5675771756453445
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,24,500,48019.39825536833,600.2424781921042,0.5642,0.3461201965138973,0.6538798034861026,10.286,1.7250424818578984,0.09038333333333333,0.09038333333333333,0.002,0.002,8.647901927365085,0.2600806451612903,0.566,0.07,39,9716,5.707910405205398,32.164,5.375324534968588,2.7431190631819256,6.337056587476642
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,25,500,53944.356486218756,674.3044560777345,0.5498999999999999,0.3573565406581452,0.6426434593418549,10.512,1.8691327765087762,0.09267500000000001,0.09267500000000001,0.002,0.002,8.865162965445831,0.31388329979879276,0.568,0.07,40,9452,7.295668772057397,32.962,5.240084120843143,3.2591132119011816,7.42591557696013
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,26,500,53041.93051094371,663.0241313867964,0.570675,0.33916083916083917,0.6608391608391608,10.088,1.6859236726511306,0.08915,0.08915,0.012,0.012,8.538285986440147,0.2778904665314402,0.514,0.09,41,9828,6.498070672034615,31.822,5.469033023151782,3.4597905460623477,7.755340851974832
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,27,500,49965.6999176713,624.5712489708912,0.56965,0.3266643905769887,0.6733356094230113,9.568,1.7230256173507592,0.0882375,0.0882375,0.008,0.008,8.525356009051283,0.3118712273641851,0.514,0.07,37,9861,5.932806084118485,31.916,5.262991357156317,3.5483040950939926,6.260228829169854
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,28,500,51872.88693717672,648.411086714709,0.5441,0.36218231108098947,0.6378176889190106,10.688,1.9121954221974677,0.0939875,0.0939875,0.01,0.01,9.24618408977426,0.23742454728370221,0.578,0.066,42,9411,6.673991289425406,33.358,5.408907360657972,4.303947399867511,7.47155606904763
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,29,500,50911.76418931881,636.3970523664851,0.5577,0.34372247442238635,0.6562775255776137,10.146,2.020651407469675,0.09127916666666666,0.09127916666666666,0.018,0.018,8.883057002571546,0.23732251521298176,0.51,0.056,38,9686,6.445044736137443,32.706,5.195635740599576,3.434807302646196,5.6505218001824975
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,30,500,51407.29031579568,642.591128947446,0.551275,0.346358066712049,0.6536419332879511,10.176,1.8464584748669302,0.09215833333333333,0.09215833333333333,0.008,0.008,9.314112962250057,0.25553319919517103,0.546,0.06,37,9602,6.3837538787708255,33.074,5.386026543934993,4.230860016647652,7.495327275532744
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,31,500,49072.321027517784,613.4040128439723,0.575025,0.3318467464017839,0.6681532535982161,9.822,1.8124917875204545,0.08756666666666667,0.08756666666666667,0.006,0.006,8.083064951231542,0.354251012145749,0.492,0.074,42,9888,5.9554132617706825,31.302,5.278039969756846,2.6936218086905153,7.910608803694171
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,32,500,51297.864835423854,641.2233104427982,0.567075,0.3470718752101123,0.6529281247898877,10.324,1.8725920463843853,0.09015833333333333,0.09015833333333333,0.0,0.0,8.442570045226908,0.26411290322580644,0.548,0.064,39,9711,6.383646526672438,32.018,5.382757140026405,3.221677487365998,7.403052057519316
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,33,500,51989.20577503467,649.8650721879334,0.55585,0.35566975454729866,0.6443302454527013,10.52,1.9327911945364669,0.09222916666666667,0.09222916666666667,0.002,0.002,9.03892379415024,0.2676056338028169,0.58,0.064,37,9529,6.747492530940112,32.812,5.217731597008012,3.2570302696853215,8.040546758531201
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,34,500,51499.179213365314,643.7397401670664,0.554825,0.34757005550291054,0.6524299444970895,10.27,2.0348137908430655,0.092075,0.092075,0.006,0.006,9.186212434206562,0.24748490945674045,0.576,0.05,37,9639,6.470674536939022,32.948,5.517316664672513,3.4745453413411536,7.761062966229787
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,35,500,50395.07952383178,629.9384940478973,0.5547,0.34843347348433473,0.6515665265156653,10.276,1.6669810580680195,0.09189166666666666,0.09189166666666666,0.0,0.0,9.03824306254693,0.2894736842105263,0.534,0.06,46,9608,6.279734717364259,32.922,5.216341114036044,3.321297364974119,6.991240109136737
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,36,500,51219.348238494626,640.2418529811828,0.563525,0.3556190602777962,0.6443809397222038,10.702,1.751334596390112,0.09095416666666667,0.09095416666666667,0.002,0.002,8.700471606267634,0.24096385542168675,0.55,0.064,43,9696,6.100149765580363,31.914,5.674129984706751,3.177873327993814,7.263836668973325
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,37,500,53411.13990465459,667.6392488081824,0.5379,0.36358654702376875,0.6364134529762313,10.616,1.9912636094215805,0.09525416666666667,0.09525416666666667,0.02,0.02,9.814908385956318,0.2842741935483871,0.584,0.064,45,9291,7.511260974930442,34.092,5.189468881434487,4.596535104279564,8.789281318651613
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,38,500,49866.22580650895,623.3278225813618,0.556125,0.34487029519025664,0.6551297048097433,10.024,1.859351711461019,0.09061666666666666,0.09061666666666666,0.002,0.002,8.927244383913163,0.31376518218623484,0.512,0.058,42,9521,6.437248383471455,32.422,5.308317761694334,3.2501224733246206,8.308064279996742
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,39,500,50848.9761790501,635.6122022381262,0.55545,0.3607738492328219,0.6392261507671781,10.816,2.0725779417578067,0.092675,0.092675,0.006,0.006,8.702940022650619,0.2469879518072289,0.568,0.072,37,9582,6.498516331672636,32.612,5.58053129984029,2.9599468743377324,8.457496894732987
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,40,500,49734.26526716348,621.6783158395435,0.556925,0.34329176373852266,0.6567082362614773,10.02,1.6829356225929994,0.0909375,0.0909375,0.0,0.0,8.567517542391604,0.3004032258064516,0.534,0.066,41,9584,6.265889505170595,32.668,5.415689694384823,2.664178933149235,6.258488404198337
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,41,500,51639.494348776025,645.4936793597003,0.565725,0.34778542320796313,0.6522145767920369,10.412,1.7297765220520696,0.0901,0.0901,0.002,0.002,8.296517602247958,0.321285140562249,0.556,0.072,38,9763,6.155749208497343,31.806,5.522192435458115,3.1514420797428797,6.794670492825088
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,42,500,53333.12712421406,666.6640890526758,0.55725,0.35327808099184693,0.646721919008153,10.486,1.7902770747207006,0.09164166666666666,0.09164166666666666,0.012,0.012,8.794579375749262,0.22132796780684105,0.576,0.056,39,9598,6.869817346336483,32.46,5.486605650535858,3.4810850641406588,8.343540684493396
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,43,500,53143.963557920375,664.2995444740047,0.55455,0.34923118791672336,0.6507688120832766,10.266,1.8368406926943508,0.09157083333333334,0.09157083333333334,0.0,0.0,8.71593690391429,0.25903614457831325,0.56,0.064,41,9565,6.579124669908198,32.692,5.852917051003098,3.7064799948095257,7.111101828702641
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,44,500,52101.99552999475,651.2749441249343,0.555825,0.3670674682698731,0.6329325317301269,10.99,1.7726354083432194,0.09266666666666666,0.09266666666666666,0.014,0.014,9.01058325843671,0.2837022132796781,0.59,0.07,48,9475,6.8477040408869465,32.47,5.4038134008965235,3.4810093388333754,9.252674023113888
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,45,500,49986.10204840072,624.826275605009,0.57115,0.3394489247311828,0.6605510752688172,10.102,1.8167679444639957,0.08909583333333333,0.08909583333333333,0.008,0.008,8.31214071094876,0.3306288032454361,0.522,0.068,35,9829,6.138102761489939,31.724,5.328141223166666,3.009302214918982,6.297404332188519
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,46,500,51473.4119792606,643.4176497407575,0.55095,0.36110171212018677,0.6388982878798133,10.672,1.9641735533019464,0.09292083333333333,0.09292083333333333,0.008,0.008,8.968115360157823,0.22874493927125505,0.566,0.054,38,9441,6.761380234288177,32.88,5.218248731118365,3.5398086106640654,8.732891364369184
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,47,500,52875.55136400137,660.9443920500171,0.5511,0.35264586160108546,0.6473541383989145,10.396,1.850721240433055,0.092575,0.092575,0.002,0.002,8.901937107820512,0.2716297786720322,0.54,0.048,47,9542,6.787396503925195,32.968,5.402376016833211,3.644009262311321,9.286047448608812
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,48,500,52536.462902051324,656.7057862756416,0.55735,0.35643233860738366,0.6435676613926163,10.678,2.146397196858432,0.09200416666666666,0.09200416666666666,0.02,0.02,8.983103097643266,0.2975708502024291,0.556,0.07,36,9640,6.593184713959237,32.458,5.402516023457527,3.528556556235568,7.769702865791972
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,49,500,51442.38640491111,643.0298300613888,0.560275,0.3641462127210346,0.6358537872789654,11.038,1.8474256977527777,0.0923,0.0923,0.008,0.008,8.77158696990564,0.2611336032388664,0.588,0.08,42,9637,6.305947782183514,32.258,5.581765937798045,3.4938960850094727,6.0687249395984475
governance_repeated_demand_shocks,d1.0_t4.0_r25,1.0,4.0,25,50,500,51720.6254951884,646.507818689855,0.5537,0.3583733027089104,0.6416266972910896,10.61,1.9287343962114143,0.09271666666666667,0.09271666666666667,0.002,0.002,9.071046100284008,0.24748490945674045,0.58,0.074,41,9498,6.697038893496147,32.902,5.364447768471087,3.819090176859518,7.099304050923285
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,1,500,52742.021191411994,659.27526489265,0.546625,0.3602723105958479,0.6397276894041521,10.69,1.7021537362162529,0.093675,0.093675,0.004,0.004,8.702393040493217,0.29554655870445345,0.562,0.056,42,9491,6.87704050384297,33.16,5.342695766866668,2.956125984506156,7.548574562495695
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,2,500,50110.096506738955,626.3762063342369,0.541075,0.3552576746770385,0.6447423253229615,10.23,1.801084274869493,0.09417916666666666,0.09417916666666666,0.006,0.006,9.576724046984591,0.25303643724696356,0.572,0.054,39,9283,6.701398392574923,34.028,5.288145504367403,3.714873843373896,9.42240818965343
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,3,500,49966.03037584871,624.5753796981089,0.54875,0.3527863985966806,0.6472136014033194,10.458,1.700238983555909,0.0931375,0.0931375,0.004,0.004,9.170833782905932,0.31451612903225806,0.568,0.05,47,9593,6.219258424324204,33.284,5.168060206555538,4.120786864038875,8.604836441672264
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,4,500,54008.28478530701,675.1035598163377,0.5531,0.34491213731099307,0.6550878626890069,10.128,1.8633258796217491,0.0920375,0.0920375,0.002,0.002,9.304846170762998,0.2923387096774194,0.562,0.052,38,9618,6.763389412420458,33.088,5.432360448516588,3.744161208665876,6.777236868227325
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,5,500,49852.27174311951,623.1533967889939,0.559825,0.3474285714285714,0.6525714285714286,10.336,1.7055716255432791,0.09048333333333333,0.09048333333333333,0.0,0.0,8.906628034081415,0.2796780684104628,0.536,0.102,40,9707,5.949400914578619,32.054,5.403319559364954,3.708742321844358,6.207180363083269
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,6,500,54373.96645472537,679.6745806840671,0.55275,0.3578726571486569,0.6421273428513431,10.578,1.6964738450025505,0.09216666666666666,0.09216666666666666,0.002,0.002,8.513218706809464,0.3259109311740891,0.574,0.066,40,9490,7.224668627048096,32.654,5.371435300835879,3.3202987475574033,10.747465062103522
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,7,500,51901.173485816296,648.7646685727037,0.5541,0.35,0.65,10.248,1.973001977239035,0.0913375,0.0913375,0.004,0.004,8.979278415895951,0.3084677419354839,0.522,0.076,44,9516,6.878454240905007,32.482,5.25886508704119,4.195372180021189,8.560608048368932
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,8,500,50239.71839368293,627.9964799210367,0.544125,0.3559680611478878,0.6440319388521122,10.432,2.0373094111484478,0.09359166666666667,0.09359166666666667,0.002,0.002,9.46472357506098,0.2606060606060606,0.59,0.068,43,9437,6.682008551412082,33.49,4.9798966337570505,3.893987973900808,7.174571578932956
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,9,500,49576.99575442737,619.7124469303421,0.5514,0.35570243474742025,0.6442975652525798,10.548,1.7484362920334964,0.09260833333333333,0.09260833333333333,0.0,0.0,8.980665155507406,0.2686868686868687,0.568,0.05,39,9553,6.415696046930904,32.9,5.039612489818958,3.6681808470647663,7.301170971689646
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,10,500,49350.35845994029,616.8794807492536,0.561975,0.3434363981556821,0.656563601844318,10.13,1.6686344967363453,0.090125,0.090125,0.0,0.0,8.765700658892538,0.3299798792756539,0.556,0.088,43,9683,6.135216738041689,32.138,5.251541490837214,2.9163176371351023,6.632372897902248
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,11,500,52448.85442607121,655.6106803258901,0.566425,0.3509708413958764,0.6490291586041236,10.52,1.9560217827200235,0.089775,0.089775,0.006,0.006,8.517813283017245,0.3199195171026157,0.508,0.08,42,9727,6.685305691504549,31.502,5.454891535693506,3.1597173385935404,8.174421548796275
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,12,500,50608.35646968825,632.6044558711031,0.557125,0.34721845318860245,0.6527815468113976,10.236,1.6188271599358526,0.09145416666666667,0.09145416666666667,0.0,0.0,8.726948618003076,0.30628803245436104,0.542,0.06,36,9622,6.3085067140292175,32.672,5.446376628931934,2.8706864492580313,7.925818959460403
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,13,500,50833.344689231446,635.416808615393,0.5484,0.36298335123523096,0.637016648764769,10.814,2.0542739212250742,0.09388333333333333,0.09388333333333333,0.01,0.01,9.131376143483363,0.2796780684104628,0.576,0.058,40,9489,6.525015739760669,33.192,5.252361385599894,4.062674737393306,7.866891984315139
governance_repeated_demand_shocks,d1.0_t4.0_r40,1.0,4.0,40,14,500,49975.50732355787,624.6938415444733,0.555175,0.34481350394772664,0.6551864960522733,10.132,1.6587687960242326,0.09124166666666667,0.09124166666666667,0.014,0.014,8.732758580430339,0.2560483870967742,0.56,0.06,39,9626,6.195618538957513,32.694,5.336713293693968,3.172969428298883,8.102176436644925
